scenario,step,frame,elapsed_seconds,x,y,z,vx,vy,vz,speed,ax,ay,az,roll,pitch,yaw,angular_velocity_x,angular_velocity_y,angular_velocity_z
S3_k1.05_csqrt,88,23027,385.17021887618466,106.43321228027344,-15.259273529052734,-0.004511871375143528,0.0069090742617845535,-0.8840861320495605,1.0681152389224735e-06,0.8841131286157042,0.027227504178881645,-0.0594937801361084,-2.28881845032447e-06,-0.00012207034160383046,0.0028481886256486177,-89.58349609375,-0.011751336045563221,-0.026611901819705963,1.1863423585891724
S3_k1.05_csqrt,89,23028,385.2202188769297,106.43357849121094,-15.30341625213623,-0.004511451814323664,0.006569583900272846,-0.8834828734397888,1.535415663056483e-06,0.8835072988359554,-0.006789807230234146,0.01206517219543457,9.34600848268019e-06,-0.00018310546875,0.002759396331384778,-89.59575653076172,0.0022338919807225466,-0.004573609214276075,-1.2585662603378296
S3_k1.05_csqrt,90,23029,385.2702188776748,106.43384552001953,-15.347586631774902,-0.004510688595473766,0.0060855913907289505,-0.88237464427948,-2.8610227786884934e-07,0.8823956296865911,-0.009679850190877914,0.022164583206176758,-3.643035961431451e-05,-9.155252337222919e-05,0.0025408302899450064,-89.58284759521484,0.015425805002450943,0.008884351700544357,1.2613102197647095
S3_k1.05_csqrt,91,23030,385.32021887841984,106.43419647216797,-15.391824722290039,-0.0045103454031050205,0.005637238267809153,-0.8849970698356628,-9.91821252682712e-07,0.8850150236430909,-0.008967062458395958,-0.05244851112365723,-1.411438006471144e-05,0.0001312595559284091,0.0024793585762381554,-89.59420776367188,0.0001208289759233594,0.021854057908058167,-1.1618989706039429
S3_k1.05_csqrt,92,23031,385.3702188791649,106.4344711303711,-15.436127662658691,-0.004510803148150444,0.006960539147257805,-0.8878059387207031,1.3923644246460753e-06,0.8878332241670774,0.026466017588973045,-0.056177377700805664,4.76837158203125e-05,-0.00012207044346723706,0.0025408302899450064,-89.5820541381836,-0.011382603086531162,-0.026082338765263557,1.1863971948623657
S3_k1.05_csqrt,93,23032,385.42021887990995,106.43484497070312,-15.480460166931152,-0.0045104981400072575,0.006598464213311672,-0.8872106671333313,1.3160705520931515e-06,0.8872352042197589,-0.007241498678922653,0.011905431747436523,-1.5258774510584772e-06,-0.00015258784696925431,0.002465698169544339,-89.59435272216797,0.0017424685647711158,-0.0037344074808061123,-1.2557528018951416
S3_k1.05_csqrt,94,23033,385.470218880655,106.43510437011719,-15.524816513061523,-0.00450973492115736,0.006155099719762802,-0.8860801458358765,-6.294250169958104e-07,0.8861015235837734,-0.008867289870977402,0.02261042594909668,-3.890991138177924e-05,-9.1552734375e-05,0.00226762262172997,-89.58147430419922,0.014513494446873665,0.00831612665206194,1.2591770887374878
S3_k1.05_csqrt,95,23034,385.52021888140007,106.43545532226562,-15.569231986999512,-0.0045095826499164104,0.005717155057936907,-0.8884990215301514,1.449584942747606e-06,0.8885174152058553,-0.008758893236517906,-0.04837751388549805,4.158019874012098e-05,0.00013010480324737728,0.002219811314716935,-89.59282684326172,0.00013163454423192888,0.02114180475473404,-1.164292812347412
S3_k1.05_csqrt,96,23035,385.5702188821451,106.43573760986328,-15.613706588745117,-0.004509696736931801,0.007010694593191147,-0.8911253809928894,1.0108947208209429e-06,0.891152957964806,0.0258707907050848,-0.05252718925476074,-8.773804438533261e-06,-0.00012207034160383046,0.002281283028423786,-89.5806884765625,-0.010902265086770058,-0.02576225809752941,1.1867254972457886
S3_k1.05_csqrt,97,23036,385.6202188828902,106.43611145019531,-15.658205032348633,-0.0045094299130141735,0.006624077446758747,-0.8905074596405029,1.6021728015402914e-06,0.8905320960414451,-0.007732342928647995,0.012358427047729492,1.182556115963962e-05,-0.00015258784696925431,0.002206150908023119,-89.59298706054688,0.0014939371030777693,-0.0028033838607370853,-1.2531458139419556
S3_k1.05_csqrt,98,23037,385.67021888363524,106.43637084960938,-15.70272159576416,-0.004508743062615395,0.006217802409082651,-0.8893367648124695,-1.926422100950731e-06,0.8893585004471589,-0.00812550075352192,0.023413896560668945,-7.05718994140625e-05,-6.103522173361853e-05,0.002028566086664796,-89.58013916015625,0.013940902426838875,0.007811598014086485,1.2577873468399048
S3_k1.05_csqrt,99,23038,385.7202188843803,106.43672943115234,-15.747294425964355,-0.004508476238697767,0.005797544028609991,-0.8915529251098633,4.1007993445418833e-07,0.8915717748946999,-0.008405167609453201,-0.04432320594787598,4.673004150390625e-05,0.0001270385255338624,0.001973924459889531,-89.59153747558594,0.0003325381549075246,0.020151203498244286,-1.1669819355010986
S3_k1.05_csqrt,100,23039,385.77021888512536,106.43699645996094,-15.791919708251953,-0.004508743062615395,0.007056291680783033,-0.8940358757972717,-4.386901650832442e-07,0.8940637217028053,0.025174953043460846,-0.049659013748168945,-1.697540210443549e-05,-0.00012207034160383046,0.002035396173596382,-89.57943725585938,-0.010515568777918816,-0.025277243927121162,1.1868101358413696
S3_k1.05_csqrt,101,23040,385.8202188858704,106.43737030029297,-15.836566925048828,-0.004508704878389835,0.006645808462053537,-0.8934244513511658,-7.343292054429185e-07,0.8934491686955588,-0.00820966437458992,0.01222848892211914,-5.91278057981981e-06,-0.0001525879488326609,0.001980754779651761,-89.59170532226562,0.0011358123738318682,-0.0018525919876992702,-1.2504942417144775
S3_k1.05_csqrt,102,23041,385.8702188866155,106.43763732910156,-15.881227493286133,-0.004508018493652344,0.006282854359596968,-0.8922353982925415,-1.0108947208209429e-06,0.8922575190079242,-0.007259082049131393,0.02378106117248535,-5.531310307560489e-06,-6.103506893850863e-05,0.0018100000452250242,-89.57887268066406,0.013198759406805038,0.007138794753700495,1.2560124397277832
S3_k1.05_csqrt,103,23042,385.92021888736053,106.43798828125,-15.925936698913574,-0.004507827572524548,0.005863852798938751,-0.8942700028419495,-8.48770127959142e-07,0.8942892276849298,-0.00838003121316433,-0.04069209098815918,3.2424918572360184e-06,0.00012409972259774804,0.0017621887382119894,-89.59033203125,0.00040003962931223214,0.019548503682017326,-1.1690702438354492
S3_k1.05_csqrt,104,23043,385.9702188881056,106.43827056884766,-15.970696449279785,-0.004508018493652344,0.0070954435504972935,-0.8966382145881653,-1.1253356433371664e-06,0.8966662886382522,0.024631815031170845,-0.047364234924316406,-5.531310307560489e-06,-0.00012207034160383046,0.0018236604519188404,-89.57823944091797,-0.01026137825101614,-0.024920504540205002,1.1869934797286987
S3_k1.05_csqrt,105,23044,386.02021888885065,106.43863677978516,-16.015472412109375,-0.004507789388298988,0.006664710585027933,-0.896023690700531,-1.2111663636460435e-06,0.896048476738424,-0.008614659309387207,0.012290477752685547,-1.7166144061775412e-06,-0.00012207023974042386,0.0017826792318373919,-89.59044647216797,0.0007246470195241272,-0.001023606164380908,-1.2477360963821411
S3_k1.05_csqrt,106,23045,386.0702188895957,106.43890380859375,-16.060258865356445,-0.004507331643253565,0.0063380408100783825,-0.8948253393173218,-1.1444091114753974e-06,0.8948477851830332,-0.006533395498991013,0.02396702766418457,1.335145043412922e-06,-6.103517080191523e-05,0.0016187547007575631,-89.57766723632812,0.012443277053534985,0.0066461870446801186,1.2549049854278564
S3_k1.05_csqrt,107,23046,386.12021889034077,106.43925476074219,-16.105093002319336,-0.004507103003561497,0.005937546957284212,-0.8966788053512573,-8.106231348392612e-07,0.8966984634929878,-0.008009877055883408,-0.03706932067871094,6.675719305349048e-06,0.00011847927089547738,0.0015777735970914364,-89.5891342163086,0.0004996909992769361,0.01873478665947914,-1.1714946031570435
S3_k1.05_csqrt,108,23047,386.1702188910858,106.43953704833984,-16.14997100830078,-0.004507369827479124,0.007138844579458237,-0.8989126682281494,1.0108947208209429e-06,0.898941014863602,0.02402595244348049,-0.0446772575378418,3.6430355976335704e-05,-0.00012207029067212716,0.0016392453107982874,-89.57701873779297,-0.009837456047534943,-0.024603446945548058,1.1872421503067017
S3_k1.05_csqrt,109,23048,386.2202188918309,106.4399185180664,-16.194862365722656,-0.004507103003561497,0.006682702340185642,-0.8983149528503418,-8.48770127959142e-07,0.8983398093292981,-0.009122844785451889,0.011954307556152344,-3.719329833984375e-05,-0.00012207029067212716,0.0015982642071321607,-89.5892333984375,0.0004273370432201773,-0.00013644035789184272,-1.2450127601623535
S3_k1.05_csqrt,110,23049,386.27021889257594,106.44020080566406,-16.239763259887695,-0.004506607074290514,0.00638953922316432,-0.8970928192138672,-1.9073486328125e-06,0.8971155736582698,-0.005863262340426445,0.024442672729492188,-2.117157055181451e-05,-6.103511987021193e-05,0.0014480000827461481,-89.57645416259766,0.01191333681344986,0.006230376660823822,1.254052758216858
S3_k1.05_csqrt,111,23050,386.320218893321,106.44056701660156,-16.28470230102539,-0.004506454337388277,0.006010372657328844,-0.8987582325935364,1.2779235021298518e-06,0.898778329309163,-0.007583331316709518,-0.03330826759338379,6.370543997036293e-05,0.0001112396566895768,0.0014070188626646996,-89.58793640136719,0.00087461102521047,0.01782330684363842,-1.1741982698440552
S3_k1.05_csqrt,112,23051,386.37021889406606,106.44085693359375,-16.329683303833008,-0.0045066834427416325,0.007180397864431143,-0.9008961915969849,-6.675720101156912e-07,0.9009248060453705,0.023400504142045975,-0.04275918006896973,-3.890991138177924e-05,-0.00012207023974042386,0.0014684905763715506,-89.57586669921875,-0.009420718066394329,-0.024252457544207573,1.1875766515731812
S3_k1.05_csqrt,113,23052,386.4202188948111,106.44123840332031,-16.374675750732422,-0.004506607074290514,0.0066973427310585976,-0.9003209471702576,-9.059905892172537e-07,0.9003458570538478,-0.009661102667450905,0.011504888534545898,-4.76837158203125e-06,-0.00012207029067212716,0.001434339676052332,-89.5880355834961,6.0127673350507393e-05,0.0008862378308549523,-1.242170810699463
S3_k1.05_csqrt,114,23053,386.4702188955562,106.44152069091797,-16.419675827026367,-0.004506072960793972,0.006439113989472389,-0.8991017937660217,1.964569037227193e-06,0.8991248510335519,-0.005164574831724167,0.024383068084716797,5.741119457525201e-05,-6.103511987021193e-05,0.0012909056385979056,-89.57527923583984,0.01124610286206007,0.005851658992469311,1.2530550956726074
S3_k1.05_csqrt,115,23054,386.52021889630123,106.44187927246094,-16.464706420898438,-0.004505729768425226,0.006074605509638786,-0.9005751013755798,-3.9100646631595737e-07,0.9005955885134496,-0.007290169596672058,-0.02946615219116211,-4.711151268566027e-05,0.00011138847912661731,0.001249924534931779,-89.58682250976562,0.0011457575019448996,0.016973039135336876,-1.1771557331085205
S3_k1.05_csqrt,116,23055,386.5702188970463,106.44217681884766,-16.509777069091797,-0.004505920223891735,0.007206651847809553,-0.902581512928009,-3.0517577442878974e-07,0.9026102831844773,0.022640926763415337,-0.040128231048583984,1.7166138377433526e-06,-0.00012207034160383046,0.0013045660452917218,-89.5747299194336,-0.00885942205786705,-0.023681776598095894,1.1873401403427124
S3_k1.05_csqrt,117,23056,386.62021889779135,106.44254302978516,-16.554855346679688,-0.0045059965923428535,0.006697544828057289,-0.9020659923553467,-1.2111663636460435e-06,0.9020908555529356,-0.01018214039504528,0.01031041145324707,-1.811981201171875e-05,-9.155262523563579e-05,0.0012772453483194113,-89.5869140625,-0.0004009634430985898,0.0019433621782809496,-1.2393287420272827
S3_k1.05_csqrt,118,23057,386.6702188985364,106.44283294677734,-16.59994125366211,-0.004505424294620752,0.0064811911433935165,-0.9008389115333557,-1.0108947208209429e-06,0.9008622260769181,-0.004327073693275452,0.024541616439819336,4.005432856502011e-06,-6.103511987021193e-05,0.0011474717175588012,-89.57415008544922,0.010589414276182652,0.005313684232532978,1.2522088289260864
S3_k1.05_csqrt,119,23058,386.72021889928146,106.44319915771484,-16.645051956176758,-0.004505272023379803,0.006143699865788221,-0.9021274447441101,8.392333938900265e-07,0.902148364521758,-0.006749825552105904,-0.02577066421508789,3.700256274896674e-05,0.00010587918222881854,0.0011064906138926744,-89.58574676513672,0.0014950709883123636,0.015840359032154083,-1.1804286241531372
S3_k1.05_csqrt,120,23059,386.7702189000265,106.44312286376953,-16.657712936401367,-0.003943710122257471,-0.0002552012156229466,-0.011065766215324402,-2.0437240891624242e-05,0.011068727445984278,-0.12797801196575165,17.82123374938965,-0.0004255294625181705,0.0009324307320639491,-0.15002509951591492,-89.56072998046875,3.3704655170440674,-0.0036647464148700237,-0.0006044994224794209
S3_k1.05_csqrt,121,23060,386.8202189007716,106.44312286376953,-16.657135009765625,-0.0036082458682358265,-0.00010208853927906603,-0.003201210405677557,-4.539489600574598e-05,0.003203159507088864,0.003062253585085273,0.15729111433029175,-0.0004991531022824347,5.7016568462131545e-05,-0.24023139476776123,-89.56072998046875,0.9964026808738708,-0.003848755033686757,5.485381916514598e-05
S3_k1.05_csqrt,122,23061,386.87021890151664,106.44313049316406,-16.65705108642578,-0.0035590743646025658,-4.564982373267412e-05,0.0002931675990112126,-2.979278542625252e-05,0.0002981924841109817,0.001128774369135499,0.06988755613565445,0.0003120422188658267,-0.0002746510144788772,-0.253878116607666,-89.56072998046875,-0.09157262742519379,-0.004503287840634584,-6.038265928509645e-05
S3_k1.05_csqrt,123,23062,386.9202189022617,106.44313049316406,-16.657175064086914,-0.0036336134653538465,-2.277865496580489e-05,0.0017193371895700693,-8.01086389401462e-06,0.0017195067352299275,0.00045742338988929987,0.028523392975330353,0.0004356384160928428,-0.0003356959205120802,-0.23422083258628845,-89.56072235107422,-0.5357391238212585,-0.004785687662661076,-0.00010748689237516373
S3_k1.05_csqrt,124,23063,386.97021890300675,106.44313049316406,-16.657377243041992,-0.0037516020238399506,-1.2732294635497965e-05,0.002146471291780472,1.1787414223363157e-05,0.0021465414183980906,0.00020092719933018088,0.00854268204420805,0.00039596552960574627,-0.0003357018867973238,-0.20263120532035828,-89.56073760986328,-0.667552649974823,-0.004627535585314035,-0.00010286943870596588
S3_k1.05_csqrt,125,23064,387.0202189037518,106.44313049316406,-16.6575870513916,-0.003875541500747204,-8.235975656134542e-06,0.0021139471791684628,1.795768730517011e-05,0.002114039494934439,8.992638322524726e-05,-0.000650482252240181,0.0001234054652741179,-0.0003051786916330457,-0.16924524307250977,-89.56072998046875,-0.6560869216918945,-0.004161044489592314,-7.979861402418464e-05
S3_k1.05_csqrt,126,23065,387.07021890449687,106.44313049316406,-16.65778350830078,-0.0039897155947983265,-5.678008164977655e-06,0.0018917740089818835,1.8405913579044864e-05,0.001891872067157499,5.1159349823137745e-05,-0.0044434634037315845,8.964525477495044e-06,-0.00024413326173089445,-0.1384001225233078,-89.56076049804688,-0.5860059261322021,-0.0035968790762126446,-5.566638719756156e-05
S3_k1.05_csqrt,127,23066,387.1202189052419,106.44314575195312,-16.6579532623291,-0.004088287241756916,-4.224795247864677e-06,0.0016115467296913266,1.5964507838361897e-05,0.0016116313400974236,2.9064258342259564e-05,-0.005604545585811138,-4.882811481365934e-05,-0.00021361722610890865,-0.11169407516717911,-89.56075286865234,-0.4983676075935364,-0.002937114564701915,-3.6346882552606985e-05
S3_k1.05_csqrt,128,23067,387.170218905987,106.44314575195312,-16.65809440612793,-0.004170570056885481,-3.086602646362735e-06,0.0013342745369300246,1.35517120725126e-05,0.001334346924872173,2.2763852030038834e-05,-0.00554544385522604,-4.825591531698592e-05,-0.00018310797167941928,-0.08942083269357681,-89.56072235107422,-0.4120427668094635,-0.002482067793607712,-2.2665199139737524e-05
S3_k1.05_csqrt,129,23068,387.22021890673204,106.44314575195312,-16.65821075439453,-0.004237937740981579,-2.2851261292089475e-06,0.0010856722947210073,1.2426376088114921e-05,0.0010857458119416753,1.602953125257045e-05,-0.0049720448441803455,-2.250671968795359e-05,-0.00015259213978424668,-0.07117056846618652,-89.56072998046875,-0.3348861336708069,-0.0019861324690282345,-1.3555640180129558e-05
S3_k1.05_csqrt,130,23069,387.2702189074771,106.44314575195312,-16.658306121826172,-0.004292106721550226,-1.8687624105950817e-06,0.0008736407035030425,7.600784101668978e-06,0.0008736757653782085,8.327274372277316e-06,-0.004240632057189941,-9.651183790992945e-05,-0.00012207300460431725,-0.05643102154135704,-89.56072998046875,-0.2692332863807678,-0.0015866034664213657,-7.778287908877246e-06
S3_k1.05_csqrt,131,23070,387.32021890822216,106.44314575195312,-16.65837860107422,-0.004335708450525999,-1.1871420610987116e-06,0.0006979317986406386,4.720687684311997e-06,0.0006979487730143545,1.3632406989927404e-05,-0.0035141780972480774,-5.760193016612902e-05,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,-0.21492379903793335,-0.001304329838603735,-4.2451506487850565e-06
S3_k1.05_csqrt,132,23071,387.3702189089672,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,2.374284122197423e-05,-0.013958635739982128,-9.441375732421875e-05,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,133,23072,387.4202189097123,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,134,23073,387.47021891045733,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,135,23074,387.5202189112024,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,136,23075,387.57021891194745,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,137,23076,387.6202189126925,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,138,23077,387.67021891343757,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,139,23078,387.7202189141826,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,140,23079,387.7702189149277,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,141,23080,387.82021891567274,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,142,23081,387.8702189164178,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,143,23082,387.92021891716286,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,144,23083,387.9702189179079,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,145,23084,388.020218918653,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,146,23085,388.07021891939803,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,147,23086,388.1202189201431,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,148,23087,388.17021892088815,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,149,23088,388.2202189216332,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,150,23089,388.27021892237826,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,151,23090,388.3202189231233,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,152,23091,388.3702189238684,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,153,23092,388.42021892461344,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,154,23093,388.4702189253585,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,155,23094,388.52021892610355,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,156,23095,388.5702189268486,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,157,23096,388.62021892759367,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,158,23097,388.6702189283387,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,159,23098,388.7202189290838,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,160,23099,388.77021892982884,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,161,23100,388.8202189305739,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,162,23101,388.87021893131896,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,163,23102,388.920218932064,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,164,23103,388.9702189328091,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,165,23104,389.02021893355413,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,166,23105,389.0702189342992,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,167,23106,389.12021893504425,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,168,23107,389.1702189357893,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,169,23108,389.22021893653437,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,170,23109,389.2702189372794,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,171,23110,389.3202189380245,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,172,23111,389.37021893876954,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,173,23112,389.4202189395146,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,174,23113,389.47021894025966,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,175,23114,389.5202189410047,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,176,23115,389.5702189417498,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
S3_k1.05_csqrt,177,23116,389.62021894249483,106.44314575195312,-16.65837860107422,-0.004335708450525999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.155557199846953e-05,-0.04464211314916611,-89.56075286865234,0.0,0.0,0.0
